,words,0,1,2,3,4,5,6,7,8,9
210,emiss,0.38804176989892436,-0.032779095493432844,1.048341965163202,-0.5110672998415238,0.2596650827553383,-0.545617713571931,-0.010046173294306385,0.013830488007699444,-0.6777994017418174,-0.8218636259497929
211,end,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,endless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,energi,0.10408432810357827,0.029594839611565598,0.2561382379750226,0.25043674034656155,0.030502962599027034,0.08748565193494845,-0.010066609088693466,0.2087870743938228,0.001016159921779862,-0.11805946131007512
214,enough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,environ,0.2512173422732644,-0.11667586303940305,0.765686645052706,0.43101966643049217,-0.3775640010152799,0.2859294880958042,0.6146494845314707,0.10099662366860127,-0.25088232602270594,0.04390749835828903
216,epidem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,especi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,etc,0.34628578448769914,0.08400773763216533,1.6442546607079422,1.9593852717143108,-2.9180666430553694,-0.22763703600932075,-0.3182388185031514,-0.5306897599138877,-1.286248531166697,0.276569510148328
219,europ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,even,0.23194044363080224,-0.0028327145351644684,0.2665539009155802,-0.047524480540116765,0.04781327207706395,-0.5285563636919306,-0.08296167724391547,-0.13412571889090066,0.3195011199977459,1.4339125041107006
221,event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,everi,0.38680843829714295,-0.06833601986595982,0.8383786029431488,-0.5232647515145689,0.26589910874700634,-0.4118808720155162,-0.025426225641159185,0.025092214702649218,-0.7878643385324273,-1.0418528902945934
224,everyday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,everyon,1.7925656349484447,1.9662598382604275,-0.2730064625383667,-0.3441612245126089,0.7126435487053738,-0.9582497971579496,1.1708547979439483,0.5727686706968768,-0.4094180183192153,-1.8688228770061157
226,evid,-0.0805692309358808,0.018132317785324203,-0.04005375749476031,0.04636082856575651,-0.052574366869889665,0.17025243511574562,0.12087505583291994,-0.19233646109100336,0.4146341257204769,0.2983347922704443
227,exactli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,excit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,existenti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,experi,0.42213462227326254,0.025064391833785515,1.1251802286742332,-1.2331999688941016,0.4555787464534369,-0.5435839850404937,-0.3469906576682542,-1.0809209658666072,-2.0434151083470122,0.018834819297429514
231,experienc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,explain,0.11115840285265043,0.015770232984036434,0.3498718455017369,-0.29478102926802285,0.1589685273552779,-0.35656482749877877,-0.005431890269974461,-0.25931774329480756,0.6426895828841173,0.7728563025414008
233,explan,0.2368320836916987,-0.1078600309078631,0.2834104325823337,-0.2220374613909533,0.027130557261454274,0.23816054934195083,0.23991594825018203,-0.12775745047311268,-0.18013294127035934,-0.424545525639474
234,extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,extinct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,extremist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,face,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,fact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,factori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,fear,0.08043043953307011,-0.012058762909982736,0.12541165207432456,-0.02256534273699018,0.07596626814080526,-0.2990216218417012,-0.0706957519492587,-0.3145910932290117,0.009136118591682311,0.7145159057164647
243,feel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,fell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,fellow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,fight,0.38680843829714295,-0.06833601986595982,0.8383786029431488,-0.5232647515145689,0.26589910874700634,-0.4118808720155162,-0.025426225641159185,0.025092214702649218,-0.7878643385324273,-1.0418528902945934
248,financialtim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,first,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,fix,1.4941782940398414,-0.9242357784172291,1.3176980663695466,-1.6836433276406546,-0.42471635986285655,1.528969196207465,1.7143885206848493,-0.349539852444943,0.08551494037527284,-0.8339175978716011
251,flood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,folk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,forc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,forev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,forgiv,0.499453906094657,0.48383361444728534,0.2617224444401848,-0.19738193269915522,0.10446610364503775,1.0585867694693047,-1.1895484174872977,-0.17825418360697845,0.07262223678620022,0.10589245713711598
256,forgotten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,fossil,0.11587536657679628,-0.007827166572702656,0.23084860498031462,-0.1555920233453126,0.039818646716240774,-0.19885183984604826,-0.08361586533509399,-0.20102448269862166,-0.3200904895520367,-0.0388720698555823
258,found,0.022454252696654516,0.0044094398544207575,0.1391071275624446,-0.2455722300993397,-0.46993591031259047,0.13030213498961388,-0.04785918376843601,-0.3716016905898004,0.444301862050143,-0.5969034500103435
259,friend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,fuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,fuel,0.20369617327755699,0.11036200179513286,0.6467765238426867,-0.22112966272846368,-0.13965691816283154,-0.46105033087258757,0.30265682688355766,-0.31587062322627124,1.2022674182907913,1.2075149555218687
262,full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,fulli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,funni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,futur,0.12382814868290865,-0.026002947877783792,0.5855698236677479,-0.7177439783960692,-1.0375326830885394,0.20162561047094285,0.051795526777466606,-0.9407906069484212,0.8864774609290271,-2.0305753302429244
266,ga,-0.1752127483196795,0.0306193600228689,-0.12172638929115061,-0.012083381133773129,-0.5519386678854823,-0.28144851310530083,-0.07782715003405449,-0.24298665184731463,0.3990030132735793,-0.16467153939848228
267,game,0.0394723600396463,-0.008092385632250553,-0.03331171103512732,0.23607374717460317,-0.10946970456787325,-0.07608567242467056,-0.059092927119752954,0.1937651108615389,-0.04661745466552283,0.06125491381134778
268,garbag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,gase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,gasolin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,gener,0.022454252696654516,0.0044094398544207575,0.1391071275624446,-0.2455722300993397,-0.46993591031259047,0.13030213498961388,-0.04785918376843601,-0.3716016905898004,0.444301862050143,-0.5969034500103435
272,get,0.3155181451859016,0.3898694164844878,1.7832025069572057,1.9149056364983932,-4.344081813783971,-0.07878877499446618,-0.5130532921508568,-2.5452919975726447,-3.461742794116269,-0.01259931980366568
273,give,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,given,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,global,1.4338687823826253,0.2065226504747415,3.533070696057905,-1.7952685240622368,0.4722480356865975,-2.4323199582982546,0.07316749686099408,-0.4611194789539512,1.68120571788743,1.6744953144566934
276,globalwarm,4.166252395743851,-3.7956316281856144,-0.7762621480419921,-0.43333061702325343,-0.8027924700484427,1.5442553796751226,1.2244907291083924,-0.32958939655367714,-0.14019353294600717,-0.1186617128757434
277,gmail,0.25881331303402927,-0.011159146061412687,0.586471676853914,-0.40988204949844564,0.19650128951665963,-0.29529162198054215,-0.0870247703437994,0.10810710839958684,-0.7835313799874069,-0.6148400990432145
278,go,0.6283624959214564,0.0041908005620966285,2.087456786971001,2.2872395631413136,-4.61813129130014,0.5422804445354705,-1.3882825102533,-3.158438232646393,-0.45528103741196213,-0.07784237229050568
279,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,goe,0.5337858977310072,0.4227419908246868,0.4368779385856135,-0.5332829627563261,-0.04262712103085786,1.0980331576067421,-1.5768518448069468,0.4393401896231535,-0.018939363005673757,-0.06854486728362386
281,golf,0.2116216427492062,-0.009529036079489878,1.0155039057585022,1.2041547427102695,-1.271814862009243,-0.2680011080796624,0.01692811440553914,0.5751331020423265,-0.3982132690448717,0.3168298236777338
282,gon,0.19421069049496498,0.09357754386826377,0.3185826189722562,-0.2792378364181761,-0.12821347150013057,-0.4611833728699734,0.06156484363835669,0.035962735487480746,0.5823053981985282,0.6865125706937778
283,good,0.6230046046729055,-0.6443495864448283,-0.1453578301066795,-0.28926631413738463,0.4310176112088413,-0.4698198717769787,-0.4566037702974156,-0.04035469387128354,0.1505391625609067,0.5771165770798137
284,got,0.38680843829714295,-0.06833601986595982,0.8383786029431488,-0.5232647515145689,0.26589910874700634,-0.4118808720155162,-0.025426225641159185,0.025092214702649218,-0.7878643385324273,-1.0418528902945934
285,govern,0.3278023557273586,-0.028088091536924726,0.7044265644606449,-0.3110976883971705,0.5169923566841358,-0.5038035424126048,-0.12512362816638,0.11446798753838416,-0.8877197055169086,-1.4738764310403059
286,government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,govt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,grade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,great,1.117549614770079,-0.5857176953133705,2.359174147050604,4.376115766271101,2.939124675216678,-0.11236719425104456,1.700793648278706,-0.2941062968269982,2.3355753501764465,-1.8172728605645416
290,greed,0.07965038449010384,-0.002920373960348557,0.1773951995866878,-0.07680624128617787,0.094791378462947,-0.30091549577465715,-0.04861770630848535,-0.33554462627394543,0.03426084390465077,0.5593769214525869
291,greenhous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,guess,0.15996350286010974,0.03712449665249237,0.4209742882240553,-0.2769968727211053,0.07579453293781889,-0.3921171751668999,0.00785422270662807,-0.13708352735747148,0.45284422507726313,0.4729687049421109
295,guntvis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,gut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,guy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,habatl,-0.18995339888587462,0.036132580993556734,-0.1271997753141454,-0.059817630148018726,-0.5785970125073973,-0.2918492402966691,-0.16392697699370662,0.0034062182470926583,0.5830318777261319,-0.12141930587222817
299,half,0.0394723600396463,-0.008092385632250553,-0.03331171103512732,0.23607374717460317,-0.10946970456787325,-0.07608567242467056,-0.059092927119752954,0.1937651108615389,-0.04661745466552283,0.06125491381134778
300,hanbin,-0.12494541235926203,0.01387457874601856,0.06375066747922216,-0.1380549500117564,0.2543237727213149,0.22649599664556208,-0.16425087993060414,0.10741139270700543,0.2890111013470503,0.01432712178804434
301,hanzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,happen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,hashtag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,haunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,havent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,hbd,-0.12494541235926203,0.01387457874601856,0.06375066747922216,-0.1380549500117564,0.2543237727213149,0.22649599664556208,-0.16425087993060414,0.10741139270700543,0.2890111013470503,0.01432712178804434
307,heal,0.5337858977310072,0.4227419908246868,0.4368779385856135,-0.5332829627563261,-0.04262712103085786,1.0980331576067421,-1.5768518448069468,0.4393401896231535,-0.018939363005673757,-0.06854486728362386
308,hear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,heard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,heavi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,help,1.8958491727930495,-0.7556892524224137,1.9067242027845912,-1.3883977459188404,0.17718204442948113,1.37230042992874,0.969232346409886,-0.45880985282312464,-0.9217036132429022,-1.8831147149228284
314,heret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,hey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,higher,0.10216544440666502,0.15738406605865976,0.6171197439140195,0.6386820898651816,-1.5087136486510881,-0.061834615225725725,-0.15607188017207055,-0.9648470907823538,-1.3054974323486024,-0.03533631161560255
317,hippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,histori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,hoax,0.16109370216689317,0.040490017887778465,0.4220596624236146,-0.2735295877950864,0.07440534173111983,-0.3887380399186933,7.728002831490511e-05,-0.12312481846179937,0.4530567748019968,0.4825367375559849
320,hope,0.24835014714301773,0.006168703630680141,0.6275820302611771,-0.8280670431577448,0.42969393005978584,-0.41402598533962615,-0.37882459470092755,-0.0023314839998550625,0.5551277665208973,-0.18274885649412181
321,horribl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,hot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,hour,0.10046482576060732,-0.026946036154965998,0.24540008768552277,-0.04385289887334981,0.21601141504273677,-0.5349614909532413,-0.05475836299054977,-0.6288554006754254,-0.010861222982656916,0.9919455530786764
324,human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,hunter,0.2116216427492062,-0.009529036079489878,1.0155039057585022,1.2041547427102695,-1.271814862009243,-0.2680011080796624,0.01692811440553914,0.5751331020423265,-0.3982132690448717,0.3168298236777338
326,huterbix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,hydro,0.0037106143717282746,-0.05209820153091697,0.02044352491679835,0.061000747969044436,0.12960163224239843,0.0927720514479255,-0.45765887206175127,0.1323775011819437,0.10870081436123769,0.17891906450875253
328,ice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,icealbedofeedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,id,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,idc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,ignor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,imma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,immedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,impact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,implement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,increas,0.8250056645355033,-0.046822497759613814,3.330504311003157,2.7590216777118988,0.46938108135109513,-0.35272076108373773,1.7085884533376472,3.618928098141671,1.0887788258625355,0.11868530386000799
339,indian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,indic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,indirect,-0.0805692309358808,0.018132317785324203,-0.04005375749476031,0.04636082856575651,-0.052574366869889665,0.17025243511574562,0.12087505583291994,-0.19233646109100336,0.4146341257204769,0.2983347922704443
342,infer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,infohanbin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,inform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,invest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,investor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,involv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,ipcc,1.726663515063676,1.6000875391102394,0.5171876839175819,-0.7184942420424427,0.06208534491355049,0.7208638241206047,-0.8554355550193893,-0.836803981850017,0.4147426512871816,1.3257535307354087
349,irishtimesworld,0.8778220226739448,-0.8277445282692574,0.28112404856237844,-0.6337404573065484,0.7460259431044763,-0.7096696492479442,-0.15083835498181872,-0.08630866205143933,-0.6679294647983207,-0.98040237979096
350,isnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,issu,0.6230046046729055,-0.6443495864448283,-0.1453578301066795,-0.28926631413738463,0.4310176112088413,-0.4698198717769787,-0.4566037702974156,-0.04035469387128354,0.1505391625609067,0.5771165770798137
352,it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,jimcramptonwpg,0.38680843829714295,-0.06833601986595982,0.8383786029431488,-0.5232647515145689,0.26589910874700634,-0.4118808720155162,-0.025426225641159185,0.025092214702649218,-0.7878643385324273,-1.0418528902945934
355,joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,join,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,joshwekwajaja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,khb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,kind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,king,0.9358316693017029,0.29021604875382856,1.6651634762572556,1.9029757220589432,2.5440246273845006,1.3402025519184626,-0.7484382320695857,-1.4527267529060124,-0.8205560023286207,-0.8147012175599883
361,know,0.7025950898291581,0.13948063518397738,2.4813674917298556,3.174583356610709,-4.879979450945633,0.1866467324034466,-2.4337797608937657,-2.005941904094562,1.2991943115198845,0.2909246944311457
362,landscap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,lang,0.08226277836251582,0.13936655746724655,0.45597851890664637,0.5431921880264076,-1.1767731579113518,0.045849045686323336,-0.08953512109863139,-0.667213254361407,-1.2064698178850124,-0.058401690463149164
364,larg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,largest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,last,0.6243918568605727,-0.07074483123176467,2.724105213430928,2.851950032961467,0.5573181986225559,-0.2942353802905718,1.5180137571188008,2.3485028549401945,0.7543651826633844,-0.0016927320667130957
367,late,0.1677464490567865,0.027435006218861867,0.37144937964098845,-0.2126827062005816,0.05962760927543,-0.39841354896478176,-0.021674099779533027,-0.1286115719419426,0.3933315670197444,0.6741486812526906
368,leav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,left,1.294474879134016,1.5919694427308086,-0.7474811161245165,0.26056223806483986,-0.1284744278579226,-0.20482078065320924,0.46553254744715467,-0.061016088590237993,-0.17026485595630542,0.02275010294018908
370,leg,0.5872802252131566,-0.14746428724246194,1.3538180240846371,-1.237855609121806,0.047578762521348905,-0.2629184666307089,0.6385834905040922,-1.543136023266253,0.9596542210892127,0.09265435414121524
371,less,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,lessen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,letearthbreath,3.276800764471931,-3.2012214376132904,-1.4530982463958468,0.4923554576552247,-0.1696021448752744,-0.6011842687636454,-0.6608247549505912,0.1708561674136046,-0.06138842475625995,0.1474306308950087
374,lettheearthbreath,10.569606304986419,12.732807647879639,-4.870636332267566,1.2378839551553353,-0.7109479753343454,-1.2613254821431714,2.409349600219227,-0.14860772790199414,-0.6277441509532873,-0.06598494216068992
375,letthescientistbeheard,4.960007544861008,-5.144583975557487,-2.1224337701071843,-0.3241497269408923,1.2693851299651988,-1.955720953611597,-2.0907755910886876,0.18793558920688133,-0.22065888774908107,1.1602508016158324
376,level,0.10216544440666502,0.15738406605865976,0.6171197439140195,0.6386820898651816,-1.5087136486510881,-0.061834615225725725,-0.15607188017207055,-0.9648470907823538,-1.3054974323486024,-0.03533631161560255
377,lewisformn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,lie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,lifestyl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,like,0.2506286868888188,-0.0191286608636766,0.9456715333740267,-0.4615365057121512,-0.35274416427370786,0.03889948858380082,-0.30171662687252754,1.7922871049814817,-0.12745209290110782,-0.836700123856202
381,lildickytweet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,live,0.10790552901078365,-0.0358116445252214,-0.05716608017000054,0.16680556765546586,0.0036144900791674336,-0.2598269978588806,-0.09717265560377927,-0.09122217794267744,-0.036089522977853894,1.137798999183196
385,lol,0.499453906094657,0.48383361444728534,0.2617224444401848,-0.19738193269915522,0.10446610364503775,1.0585867694693047,-1.1895484174872977,-0.17825418360697845,0.07262223678620022,0.10589245713711598
386,long,0.5337858977310072,0.4227419908246868,0.4368779385856135,-0.5332829627563261,-0.04262712103085786,1.0980331576067421,-1.5768518448069468,0.4393401896231535,-0.018939363005673757,-0.06854486728362386
387,look,0.4066564772684926,0.16007310189174154,1.1070101234319187,1.300006165872745,-1.5022270165672493,-0.26855034814746587,-0.43147243972228594,0.2869787182782049,0.2931248300299719,0.26767303506038054
388,loop,0.6468326863196662,0.6615086303622324,0.43327674571649866,-0.25842638149015995,0.949899376368747,3.127536289225874,-3.7093325512906685,1.1612723109317526,1.0258949063089058,-0.3912197409032289
389,lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,loss,-0.11704734411068766,-0.0227124406758977,0.08479214034016533,-0.26412686547682357,0.39814379056896076,-0.4686269188770483,-0.1980298382542047,-0.15475969109260293,0.23418578377908075,-0.5118659485377958
391,lost,0.27620648288824085,0.061812601120984696,0.6008763106967814,-0.40026797943280373,0.381729466835042,-0.001953817116250407,-0.21542544043906872,-0.262615039767446,-0.9404296782101385,-0.17257350364222557
392,love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,lower,0.8005170471852118,0.29149410930814235,1.198727293723528,-0.22284914117357646,0.7679115228247386,0.7334315403374,-0.7128942915420581,-0.3643116419417302,-1.081211833782702,-0.4522674514800934
394,lukeoshea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,mackenzieinvest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,mad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,made,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,magazin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,main,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,major,0.08226277836251582,0.13936655746724655,0.45597851890664637,0.5431921880264076,-1.1767731579113518,0.045849045686323336,-0.08953512109863139,-0.667213254361407,-1.2064698178850124,-0.058401690463149164
401,make,1.294474879134016,1.5919694427308086,-0.7474811161245165,0.26056223806483986,-0.1284744278579226,-0.20482078065320924,0.46553254744715467,-0.061016088590237993,-0.17026485595630542,0.02275010294018908
402,man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,manag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,mani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,marshablackburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,mass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,mattywtf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,mayb,-0.3170465163139999,0.05795572924382366,-0.2161240134428157,-0.0624262827230634,-0.9815597688344214,-0.49775165884810846,-0.20989706840360162,-0.2080098126050843,0.8526276147799535,-0.24839133237437933
410,measur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,media,0.0617605541908719,0.07509324551899088,0.6748593162210461,-0.745770852863362,0.5019612554058861,-0.521319856423633,-0.4727006648096729,-0.33705105121965107,1.1530054358923527,0.6703368054145469
412,meet,0.16109370216689317,0.040490017887778465,0.4220596624236146,-0.2735295877950864,0.07440534173111983,-0.3887380399186933,7.728002831490511e-05,-0.12312481846179937,0.4530567748019968,0.4825367375559849
413,melt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,meltdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,methan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,mhofela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,mhofu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,michaelfaust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,minut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,miss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
